asset,scenario_name,target_qty,horizon_steps,max_child_qty,pov_cap,side,policy_name,day_name,day_path,start_idx,steps_used,episode_return,filled_total,exec_vwap,arrival_mid,cost_cash_vs_mid,remaining_qty,completion,completion_100pct,terminated_at_horizon,is_bps,run_name,ckpt,episode_id,true_is_bps
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-11_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-11_steps_5s.parquet,10543,4320,-1.0297683192587476e-06,22.680329086157087,90798.77668656327,91032.25,2.3435531770210547,2.319670913842769,0.9072131634462834,0.0,1.0,0.0102976831925874,TWAP,,8,-25.647318772932344
BTC,btc_q25,25.0,4320,0.25,0.05,buy,TWAP,2026-01-19_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-19_steps_5s.parquet,4001,4320,-1.1896737742723892e-06,23.029843405022635,92912.40512060096,92689.45,2.756755195418294,1.9701565949773243,0.9211937362009054,0.0,1.0,0.0118967377427238,TWAP,,9,24.053991106966727
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-21_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-21_steps_5s.parquet,4407,695,-7.762322999913619e-07,24.999999999999215,89727.76757093922,89826.95,1.7431644999927258,7.648476149345622e-13,0.9999999999999686,1.0,0.0,0.0077623229999136,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,0,-11.041500246949996
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,10297,445,-4.658567311387045e-06,24.99999999999914,89645.37332253554,89861.55,10.46565198451431,8.732419638728264e-13,0.9999999999999656,1.0,0.0,0.0465856731138704,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,1,-24.056637957442735
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,856,531,-1.4386256587520869e-06,24.9999999999994,94996.28096530469,94888.95,3.4127419550510907,6.316568847493647e-13,0.999999999999976,1.0,0.0,0.0143862565875208,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,2,11.311218567039578
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,3263,401,-2.8310955637191987e-06,24.99999999999933,90496.7654095049,90539.05,6.408117569958774,7.022531659973129e-13,0.9999999999999732,1.0,0.0,0.028310955637192,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,3,-4.670315239127208
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-28_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-28_steps_5s.parquet,9699,829,-1.5201135050109384e-06,24.999999999999236,90217.70435077744,90150.55,3.425976713479102,7.349374754343226e-13,0.9999999999999696,1.0,0.0,0.0152011350501094,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,4,7.44913378536605
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-12_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-12_steps_5s.parquet,5349,878,-2.5874766006860103e-06,24.999999999999226,91538.13916613346,91772.55,5.936483142757183,7.98623485054713e-13,0.999999999999969,1.0,0.0,0.0258747660068601,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,5,-25.542586957269812
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-20_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-20_steps_5s.parquet,9376,667,-1.1112941980754236e-06,24.999999999999243,90985.9427680704,91285.95,2.536138665020084,7.871837423265015e-13,0.9999999999999696,1.0,0.0,0.0111129419807542,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,6,-32.86455713388549
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-27_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-27_steps_5s.parquet,668,512,-1.3010948865681198e-06,24.999999999999105,88303.03307822009,88333.75,2.8732647609096635,8.939588849682304e-13,0.999999999999964,1.0,0.0,0.0130109488656811,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,7,-3.477370968617224
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-11_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-11_steps_5s.parquet,10543,672,-1.178944242316514e-06,24.99999999999944,91018.35510080228,91032.25,2.683048675065439,5.213545286202522e-13,0.9999999999999776,1.0,0.0,0.0117894424231651,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,8,-1.5263710605552576
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-19_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-19_steps_5s.parquet,4001,816,-3.057813687826698e-06,24.999999999999307,92558.29009379064,92689.45,7.085676723178221,7.072770974913668e-13,0.9999999999999722,1.0,0.0,0.030578136878267,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,9,-14.150467632439202
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-21_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-21_steps_5s.parquet,4407,707,-7.762322999914049e-07,24.999999999999076,89727.74238450133,89826.95,1.7431644999928224,9.061590900016748e-13,0.999999999999963,1.0,0.0,0.007762322999914,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,0,-11.04430413129597
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,10297,423,-4.6579771570957056e-06,24.9999999999992,89644.74286012413,89861.55,10.464326180030334,8.334199453748328e-13,0.999999999999968,1.0,0.0,0.046579771570957,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,1,-24.12679726488989
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,856,540,-1.438625658752084e-06,24.999999999999257,94996.28268767684,94888.95,3.4127419550510862,7.649451012776045e-13,0.9999999999999702,1.0,0.0,0.0143862565875208,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,2,11.311400081552234
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,3263,415,-2.831095563719219e-06,24.99999999999913,90496.7615229205,90539.05,6.408117569958818,9.026021717689385e-13,0.999999999999965,1.0,0.0,0.0283109556371922,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,3,-4.6707445107394285
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-28_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-28_steps_5s.parquet,9699,830,-1.521614993111618e-06,24.999999999999268,90217.71597650825,90150.55,3.4293607129314694,6.96022293627121e-13,0.9999999999999708,1.0,0.0,0.0152161499311162,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,4,7.450423376035316
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-12_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-12_steps_5s.parquet,5349,870,-2.5874766009567627e-06,24.999999999999215,91538.4325252936,91772.55,5.936483143378363,8.269409595411258e-13,0.9999999999999686,1.0,0.0,0.0258747660095676,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,5,-25.51062106331435
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-20_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-20_steps_5s.parquet,9376,678,-1.1112941980754043e-06,24.999999999999208,90986.02250694692,91285.95,2.536138665020037,8.167867860904063e-13,0.9999999999999684,1.0,0.0,0.011112941980754,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,6,-32.8558220682461
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-27_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-27_steps_5s.parquet,668,522,-1.3010953947619776e-06,24.99999999999909,88303.28501880364,88333.75,2.873265883176397,9.143381197190726e-13,0.9999999999999636,1.0,0.0,0.0130109539476197,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,7,-3.4488495276562916
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-11_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-11_steps_5s.parquet,10543,682,-1.179924582782428e-06,24.99999999999917,91018.34670793364,91032.25,2.6852797400248942,7.880564766458253e-13,0.9999999999999668,1.0,0.0,0.0117992458278242,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,8,-1.5272930270711123
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_2,2026-01-19_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-19_steps_5s.parquet,4001,831,-2.9909199952959497e-06,24.999999999999243,92558.28747945956,92689.45,6.930668233949623,7.816805467172213e-13,0.9999999999999696,1.0,0.0,0.0299091999529595,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,9,-14.150749685152045
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-21_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-21_steps_5s.parquet,4407,700,-7.762322999914028e-07,24.999999999999243,89727.81757138396,89826.95,1.743164499992818,7.364295793753974e-13,0.9999999999999696,1.0,0.0,0.007762322999914,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,0,-11.035933939206211
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,10297,434,-4.658585736237345e-06,24.999999999999055,89645.1277736444,89861.55,10.465693376654484,9.811225901073317e-13,0.9999999999999624,1.0,0.0,0.0465858573623735,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,1,-24.083963202904943
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,856,534,-1.43862565875208e-06,24.999999999999055,94996.28045138324,94888.95,3.4127419550510765,9.573101643032771e-13,0.9999999999999624,1.0,0.0,0.0143862565875207,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,2,11.311164406734491
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,3263,404,-2.8310955637192284e-06,24.999999999999357,90496.75174704348,90539.05,6.4081175699588355,6.592469477961582e-13,0.9999999999999742,1.0,0.0,0.0283109556371922,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,3,-4.671824252244718
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-28_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-28_steps_5s.parquet,9699,836,-1.5216166248717872e-06,24.99999999999904,90217.75149598066,90150.55,3.4293643905333893,9.303952912852686e-13,0.9999999999999616,1.0,0.0,0.0152161662487179,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,4,7.4543633933076086
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-12_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-12_steps_5s.parquet,5349,881,-2.587476600832025e-06,24.999999999999215,91538.38856101027,91772.55,5.936483143092173,8.008785762369877e-13,0.9999999999999686,1.0,0.0,0.0258747660083202,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,5,-25.51541163340558
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-20_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-20_steps_5s.parquet,9376,671,-1.1112941980754166e-06,24.999999999999066,90985.92271823352,91285.95,2.536138665020069,9.586821530047446e-13,0.9999999999999626,1.0,0.0,0.0111129419807541,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,6,-32.86675351097084
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-27_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-27_steps_5s.parquet,668,506,-1.3010948816301572e-06,24.999999999999012,88303.058309012,88333.75,2.8732647500049477,9.82250158854055e-13,0.9999999999999604,1.0,0.0,0.0130109488163015,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,7,-3.474514666024556
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-11_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-11_steps_5s.parquet,10543,674,-1.1784879474703883e-06,24.99999999999937,91018.37343622942,91032.25,2.6820102364027836,6.077523027984472e-13,0.9999999999999748,1.0,0.0,0.0117848794747038,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,8,-1.524356892264017
BTC,btc_q25,25.0,4320,0.25,0.05,buy,BTC_PPO_3,2026-01-19_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-19_steps_5s.parquet,4001,823,-3.1211340352020504e-06,24.999999999999392,92558.2916846322,92689.45,7.232404927478984,6.33536675000269e-13,0.9999999999999756,1.0,0.0,0.0312113403520205,BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,checkpoints/BTC/BTC_S2B1_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,9,-14.150296001086744
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5985,4320,-9.198976653918128e-07,44.74049483539441,90076.88571008042,90677.75,4.170712526399121,5.259505164605548,0.8948098967078881,0.0,1.0,0.0091989766539181,TWAP,,0,-66.26369643265122
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,875,4320,-1.0409053575684194e-06,48.18972087801232,87739.14149505588,87398.05,4.548654924301621,1.8102791219876917,0.9637944175602464,0.0,1.0,0.0104090535756841,TWAP,,1,39.02735759617977
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,7987,4320,-1.3141398332319378e-06,50.00000000000015,89385.38528218641,90076.05,5.9186262662596,0.0,1.0000000000000029,1.0,1.0,0.0131413983323194,TWAP,,2,-76.67573320695013
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,9226,4320,-2.5351588594057155e-06,50.000000000000014,82967.31433238897,82813.85,10.497313275449809,0.0,1.0000000000000002,1.0,1.0,0.0253515885940571,TWAP,,3,18.53123993015194
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,3246,4320,-5.518781169754469e-07,41.2760175761152,89997.34194759754,89943.95,2.4819048879666923,8.723982423885,0.8255203515223041,0.0,1.0,0.0055187811697544,TWAP,,4,5.936135515233846
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-10_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-10_steps_5s.parquet,10333,4320,-7.222554802827554e-07,26.300495377031044,90622.76058027656,90645.55,3.2734622625372296,23.699504622968732,0.5260099075406209,0.0,1.0,0.0072225548028275,TWAP,,5,-2.5141244907711213
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-18_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-18_steps_5s.parquet,1842,4320,-1.292775017581106e-06,37.043274717471014,95096.46737752909,94949.15,6.137394453028058,12.95672528252895,0.7408654943494203,0.0,1.0,0.012927750175811,TWAP,,6,15.51539719198039
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-09_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-09_steps_5s.parquet,5162,4320,-1.1160837668219694e-06,42.4957810228871,90467.79684819432,91076.05,5.082425047563309,7.5042189771127426,0.849915620457742,0.0,1.0,0.0111608376682197,TWAP,,7,-66.78519235360761
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5638,4320,-8.901174607871549e-07,44.88960781517689,90137.87452974686,90469.25,4.026412954465897,5.110392184823093,0.8977921563035377,0.0,1.0,0.0089011746078715,TWAP,,8,-36.62851966310588
BTC,btc_q50,50.0,4320,0.25,0.05,buy,TWAP,2026-01-29_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-29_steps_5s.parquet,3239,4320,-8.914992600172839e-07,40.850927227571454,88126.89750399876,88066.55,3.925563207863741,9.149072772428472,0.8170185445514291,0.0,1.0,0.0089149926001728,TWAP,,9,6.852488714359014
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-08_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-08_steps_5s.parquet,5985,1144,-1.1914053756384628e-06,49.9999999999994,90304.84364347758,90677.75,5.401697940040035,6.76783002363169e-13,0.999999999999988,1.0,0.0,0.0119140537563846,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,0,-41.12435040816744
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-26_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-26_steps_5s.parquet,875,1158,-2.6663275851217455e-06,49.99999999999917,87636.84143231812,87398.05,11.651591580042492,7.840086537052261e-13,0.9999999999999832,1.0,0.0,0.0266632758512174,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,1,27.32228377156213
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-22_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-22_steps_5s.parquet,7987,1501,-9.843339772442989e-07,49.9999999999991,90000.66033217152,90076.05,4.433245827547825,8.962792224895713e-13,0.999999999999982,1.0,0.0,0.009843339772443,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,2,-8.369557482647165
BTC,btc_q50,50.0,4320,0.25,0.05,buy,BTC_PPO_1,2026-01-30_steps_5s.parquet,/Users/jackfletcher/Desktop/FYP_Data/Replay_5s_BTC/January/2026-01-30_steps_5s.parquet,9226,1444,-3.772359082448513e-06,49.9999999999993,82886.67522898885,82813.85,15.620178960001445,7.726972679838027e-13,0.999999999999986,1.0,0.0,0.0377235908244851,BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2,checkpoints/BTC/BTC_S2B3_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,3,8.793846559343372
